"","logFC","logCPM","F","PValue","FDR"
"PTHLH",-2.37882021168872,7.34308597268007,28.6001165208293,1.75022688106845e-07,6.74437461784781e-06
"MGST1",-2.01612014201222,7.53450435013796,28.5907241689779,1.7507029292312e-07,6.74437461784781e-06
"CD79A",2.29303408212719,9.6837143873505,28.3528186874927,1.95899385963701e-07,7.37128387184344e-06
"NETO2",-2.33426915015689,7.14510353310849,28.17797027214,2.12786331468176e-07,7.8247337344434e-06
"EYA1",-2.60738120968996,6.11113392602542,27.2732906200736,3.26706949030092e-07,1.17469298562375e-05
"FXYD2",-1.61327054723438,8.41603007513132,27.1130600020116,3.52542757651534e-07,1.24003083017431e-05
"CD37",2.42050189385358,10.8133940058706,27.4371938310879,3.78575614643304e-07,1.30326669041035e-05
"PLOD2",-2.27906370723378,7.61142829731047,26.6456745441477,4.40304542828325e-07,1.48419322978381e-05
"NDRG1",-1.94830092556852,8.24414556899325,26.553489456025,4.60062534672461e-07,1.50854730869436e-05
"PSCA",-2.76862388156577,6.02657421042745,26.5333957308694,4.6617654780419e-07,1.50854730869436e-05
"ALDOB",-2.69362476885217,5.79238366418539,25.8946023436586,6.77039301312833e-07,2.10724531648877e-05
"C19orf33",-1.85538208407203,7.75149147890745,25.7430228226746,6.7723582482952e-07,2.10724531648877e-05
"POU2AF1",2.08744244926185,9.53893778661995,25.2588622051312,8.62720079897283e-07,2.6337379042902e-05
"CLDN4",-2.4491595417474,7.70555967436866,25.8241087870232,9.07128172204283e-07,2.71802478264172e-05
"SNCG",-1.85397985046577,7.76667950564002,25.01996591618,9.57292624217548e-07,2.81618084724362e-05
"FABP7",-3.16925663079898,7.09018882979553,24.9295008200389,1.03847667315223e-06,3.00045581635769e-05
"RBP5",-1.89617717182475,7.81882888355659,24.4387201998691,1.26536005632352e-06,3.59184661602011e-05
"IGFBP1",-2.3897024756045,6.44841355684596,23.9190805273642,1.67738818781358e-06,4.67933463427996e-05
"ARHGAP45",1.99226560810405,9.91161846417769,23.7113596451815,1.89547930958776e-06,5.19811105578473e-05
"FGB",-2.66656420594304,7.09940862887045,23.5267695843541,2.09352750623831e-06,5.64554584182263e-05
"FCMR",2.2333297731341,8.96740046041751,23.5477865319291,2.21256008337378e-06,5.86470253944081e-05
"GPX3",-1.68787057852173,8.98826485870426,23.2362608224756,2.25881914740969e-06,5.86470253944081e-05
"CRYAB",-1.47215728911497,8.69780744111069,23.2137398686636,2.28353683550538e-06,5.86470253944081e-05
"TCEA3",-1.84712314515688,7.35704094474836,22.9312236579351,2.6178351503473e-06,6.61821448947176e-05
"TFPI",-1.90635608715075,7.14930989212616,22.7125594584205,2.91017689654702e-06,7.12668397344387e-05
"ENPP3",-2.10334324377672,6.51252433296396,22.6950813535355,2.934920935115e-06,7.12668397344387e-05
"STC2",-2.33596237626459,6.63933415819214,22.6837340899267,2.95109904957194e-06,7.12668397344387e-05
"LAD1",-2.84267142141486,6.92807741138351,22.5700863587056,3.11818140335084e-06,7.41943751562008e-05
"BHMT2",-1.74187632830011,7.43684594941524,22.4321621479353,3.33384246903794e-06,7.74792674761335e-05
"PGF",-1.77843046977902,8.48711040758697,22.4209589820917,3.35200786361517e-06,7.74792674761335e-05
"RARRES2",-1.56455028536215,9.53132209669585,22.2317754866159,3.67430660774796e-06,8.30807134318973e-05
"CMBL",-1.74234252778698,7.57376236933576,22.2190706927891,3.6970403999361e-06,8.30807134318973e-05
"FOXA1",-3.53610366855056,5.80196836917508,26.2436153109062,3.768646915135e-06,8.35297357354579e-05
"HSF4",-1.80582588388983,8.20440540188322,21.6501954885768,4.8749132030303e-06,0.000106589318412203
