"","logFC","logCPM","F","PValue","FDR"
"TP63",-2.56488174071091,6.87305586141865,37.0388317992291,3.47390263328122e-09,9.86100782570002e-08
"S100A11",-1.78071821663699,9.41917297125407,36.8991256553572,3.68150404492222e-09,1.02701268011796e-07
"PFN2",-2.52318537403988,7.61317690949958,36.7977629522852,5.0393221673802e-09,1.38197004522393e-07
"PSMD2",-1.8700058417115,8.70271670977232,36.0173173848387,5.51558562144967e-09,1.48736958925093e-07
"APP",-1.74690119547102,10.4859828151947,35.9398565254624,5.71531909241057e-09,1.515964965823e-07
"ADAMTS12",-3.09080784438129,6.6692644760545,35.753459181791,6.22634788330903e-09,1.62487594761194e-07
"INHBA",-2.28240840271683,7.66826870709706,35.1825637017672,8.09661323848873e-09,2.07941590791663e-07
"JUP",-2.59153523686952,7.10264035847001,35.0054424385248,8.78500211423378e-09,2.22095834700473e-07
"PLEKHG5",-1.9410296087473,9.11470636837162,34.8246675654813,9.72905887461808e-09,2.4217872706357e-07
"ALDH3A1",-2.36664816362583,7.54925366089737,34.5553784277261,1.08753548745596e-08,2.63798775754204e-07
"ADM",-2.27086448447675,7.93435149386145,34.5330564685775,1.0923682308734e-08,2.63798775754204e-07
"F3",-2.54859148547265,7.38730165247421,34.4291087934687,1.14607641685125e-08,2.72698770950783e-07
"CD109",-2.60041564947586,6.91633868282985,34.2300602002485,1.25646615046075e-08,2.94632207455868e-07
"MMP14",-1.74699877609172,9.20528418993029,34.0278983223562,1.37956646062802e-08,3.1887693332802e-07
"FN1",-1.78020913117716,10.9009858125072,33.9792573922097,1.41095674053654e-08,3.19258724928346e-07
"FSCN1",-1.95305966822668,8.00676995952179,33.9644093195169,1.42068159424233e-08,3.19258724928346e-07
"ITGAV",-2.57091280870298,7.67309514166835,33.907163804011,1.4588116033342e-08,3.23336599204759e-07
"CSAG3",-2.8143629788527,6.19055408629989,33.8775735719614,1.5804119611424e-08,3.45554939611946e-07
"PCDH7",-2.74932682546734,6.42910903483905,33.6161900690356,1.67852677966557e-08,3.62114177266519e-07
"NECTIN1",-2.19359856848255,7.20135162108968,33.5107039873927,1.75278087900015e-08,3.73157823976611e-07
"KRT7",-2.27499754134405,7.63874986298814,33.3343746538207,2.09312455122181e-08,4.39827990113881e-07
"TUBB6",-1.96961701006832,8.1419995641877,33.013096236997,2.20781933242536e-08,4.57980984597979e-07
"TNFRSF21",-1.90745138942538,8.23477058990468,32.374613529963,2.97064483245797e-08,6.08418144166708e-07
"DST",-2.18786537110923,7.9467240264287,32.2876284612925,3.09338502686987e-08,6.25637121684432e-07
