"","logFC","logCPM","F","PValue","FDR"
"S100A11",-1.98885760277044,9.41917297125407,37.1449817307136,3.28983578701658e-09,8.72615459572595e-08
"CDCP1",-3.25747457668391,6.81651172765524,35.6344008842929,6.61756457468327e-09,1.72697088416734e-07
"ITGB4",-2.43474097422308,7.52247130758601,35.4681151301373,7.09934340182067e-09,1.82329168637236e-07
"FEZ1",-2.20809654304647,8.00061814024393,35.4305029111472,7.22327158710298e-09,1.82613334811447e-07
"TP63",-2.96124901527592,6.87305586141865,35.0171618588666,8.78429000492988e-09,2.18661249661178e-07
"PLEKHG5",-2.07112105784921,9.11470636837162,34.4403713539916,1.16125856021626e-08,2.84684295519683e-07
"NECTIN1",-2.5414106792982,7.20135162108968,33.8856105035536,1.47343366132834e-08,3.55823233437201e-07
"GPC1",-2.49950469893255,7.49547781184306,33.3956489619531,1.88117398138648e-08,4.42667335037193e-07
"CELSR1",-2.05346592304332,8.07438018861584,33.3460508351312,1.89179484787688e-08,4.42667335037193e-07
"ITGB6",-2.85704920798291,6.94561618963888,33.3314781342009,1.9151244408284e-08,4.42667335037193e-07
"PCDH7",-3.0458364968288,6.42910903483905,33.292934706741,1.94964055894521e-08,4.44298369630049e-07
"PSMD2",-1.93255884407231,8.70271670977232,33.2267295330461,1.99943542461115e-08,4.49317571808451e-07
"HOMER3",-2.21030992787542,7.9015889475121,33.1440889576677,2.07758536557315e-08,4.5682112137367e-07
"AKR1C2",-3.75465242321891,7.4055703099751,33.1437094035508,2.0892931385446e-08,4.5682112137367e-07
"COL5A1",-2.29885532116564,8.25240143167953,33.0315888745483,2.18894637599926e-08,4.72228698182241e-07
"HSPA1A",-1.96694963950999,8.47789071708283,32.9413471520381,2.28261008389189e-08,4.859556731233e-07
"PTHLH",-3.12593323871212,7.34308597268007,32.6929015862404,2.5755316951472e-08,5.39363755771155e-07
"FSCN1",-2.07692740900239,8.00676995952179,32.6610160254269,2.6001466594654e-08,5.39363755771155e-07
"MMP11",-2.81167562268646,6.55828879286857,32.5720743901518,2.72425546008842e-08,5.57955105623172e-07
"KRTDAP",-3.04827931801951,6.80504811680461,32.4978521622433,2.98322161940197e-08,6.03356572524049e-07
"SDC4",-2.37096783582713,8.09012896223493,32.1841717160363,3.29919091443758e-08,6.59023567846915e-07
"ITGAV",-2.65130334400122,7.67309514166835,32.0466210115483,3.46084172427875e-08,6.82883159741831e-07
"MT1E",-2.28901752354091,8.17973161702538,31.793573770396,3.89415112815588e-08,7.59124882573037e-07
"STC1",-4.17742576717087,6.63307485298741,31.5786614959594,4.30488970480744e-08,8.29203755045052e-07
"PLS3",-2.08089319194638,8.08830837865489,31.3529926458074,4.78332076623965e-08,9.10519176444205e-07
"BCAM",-2.05999287817484,8.83322219586428,31.1528902819419,5.32764605734796e-08,1.00234085125453e-06
