"","logFC","logCPM","F","PValue","FDR"
"SEMA5B",-1.22195263933875,7.11841994527163,36.2844364327668,6.57562592083693e-09,2.56795496487421e-07
"CPEB3",0.806615207322184,7.73700720090723,36.0821738507195,7.19380462423864e-09,2.78010574540889e-07
"SCD",-1.25854426954476,7.3755973588816,36.1310255127975,7.32000238064712e-09,2.79971225074235e-07
"RAC2",1.11697548204147,8.61457564632009,35.9692545941927,7.74466545041153e-09,2.93190906337008e-07
"LAT",0.834692688215237,8.86468911777038,35.6265283962331,8.81030772655155e-09,3.27829859933398e-07
"ELOA3P",0.939096541171496,8.50585468665368,35.619891794048,8.83638436478161e-09,3.27829859933398e-07
"PDZK1",-0.944014210673974,8.05921347871887,35.5434781008423,9.14230559802067e-09,3.35821324442145e-07
"CD63",-1.44832124835164,8.53160736600903,35.7186784358575,9.51130669958208e-09,3.43362950490108e-07
"ZNF395",-1.39872308327442,7.30119520918529,35.5501705488415,9.53271803247471e-09,3.43362950490108e-07
"KRTAP10-3",0.79144678206274,9.36952721620035,35.4171039398524,9.67190323820975e-09,3.45026548209213e-07
"SEPTIN2",-0.971790569330431,7.74632610050134,35.2082249190591,1.06160907518187e-08,3.75101873230928e-07
"NICN1",0.734943819022865,9.65994558648682,35.1329094803921,1.09789246642139e-08,3.84262363247487e-07
"CCDC88B",0.744651141148376,8.94106326602295,35.0972812859647,1.11549029698013e-08,3.86772803906194e-07
"ARHGAP45",1.00762730399394,8.00511192666734,34.9892668230065,1.17060251262104e-08,3.98776824117934e-07
"LDHA",-1.41106873642664,7.61684577099821,35.256049384146,1.17160845899878e-08,3.98776824117934e-07
"FABP6",-1.08506448440127,7.20546300736206,34.5130863346179,1.44830250585342e-08,4.88412725135755e-07
"KIR3DL1",0.842428276133394,8.9084618322992,34.4931404095473,1.46128874636304e-08,4.88412725135755e-07
"SLC3A1",-1.22560286401018,7.22837259254945,34.3542390459646,1.55504499709996e-08,5.15108655289362e-07
"WNT8A",0.78222945236978,9.12297316510594,34.0380666780694,1.79175961217876e-08,5.88267978865769e-07
