"","logFC","logCPM","F","PValue","FDR"
"PPP1R14B",-0.190674138168857,7.92176878776834,5.90978755231972,0.015810694138705,0.0305986829705766
"FABP5",0.401661921988123,8.58302468296546,5.91286142143297,0.0158748880037323,0.0307069001532048
"ZC3HC1",-0.195932784863516,7.90451767416945,7.34557370172756,0.0159072735644521,0.030753509600895
"WDR7",0.172639660692969,7.49058361409307,5.8835772960019,0.0160417147023049,0.030997271638308
"SSX3",0.235496282730736,7.15047423353005,5.87519419286263,0.0161163419564308,0.0311252621855067
"SLC46A3",-0.174927476360216,7.61328222966681,5.83468754109304,0.0164820494291153,0.0318149861508937
"APMAP",-0.172454005845009,8.39731044368314,5.83336286736607,0.0164941535453549,0.0318217938914544
"AGPAT4",0.530517617130218,7.96157070419871,5.83768283392614,0.0165482633667728,0.0319095930824985
"FAM25A",0.208414620389448,7.32051144754255,5.80860431193598,0.0167220901761635,0.0322280283395151
"MRPS27",-0.184182697256936,7.45694523386873,5.79596742694248,0.0168396890530922,0.032433092151218
"CTNND2",-0.195510725728617,8.54235072838915,6.94852501690786,0.0168515391217275,0.032433092151218
"H2BC17",0.373261952897594,7.7982246391773,5.80438440977512,0.016854717430606,0.032433092151218
"SF3B2",-0.206350673882545,7.15941453653317,5.78513818243484,0.0169411496308865,0.0325825117317723
"CLNS1A",-0.180478157535898,7.38085746280144,5.76822073741804,0.0171009244164934,0.0328726789660305
"FBXO34",0.195765817840053,7.39097200978505,6.07378423128659,0.0171097420709987,0.0328726789660305
"TSC22D3",0.197160005820529,7.86111390864781,5.7551182835447,0.0172257445868091,0.0330784225761189
"PALM2AKAP2",0.206345204300316,7.63158411707138,5.75135761460642,0.0172617451036496,0.033130405760238
"FAM169B",-0.177158296749277,7.30568319910982,5.74539203705322,0.0173190134897257,0.0332231334265162
"CDK4",-0.164147826295616,7.99026746834857,5.73528961673757,0.0174164455706871,0.0333927716109814
"MRPL53",-0.175190905861615,7.45160654715295,5.72699940075846,0.0174968255287063,0.0335295571856923
"ADRM1",-0.196621449077908,7.63667585859807,5.71670030257927,0.0175972205695553,0.0337045370743677
"PSENEN",-0.187584413914199,7.44355167522671,5.71474141187927,0.0176163834147008,0.033723829963127
"FOS",0.394487730061934,9.02333748878679,5.72278492170943,0.0176334409497438,0.0337390747413871
"ITGB1",-0.274830192096071,7.91166456194115,5.71329139313265,0.0177157667217415,0.0338791208957014
"UFD1",0.177946204027614,7.82304225449564,5.70067759413629,0.0177546012893552,0.0339358942728016
"R3HCC1L",-0.183677043599725,7.47832306240318,5.69627927898825,0.0177980585921358,0.0340014404618042
"CALD1",-0.215560394865401,7.21730911067797,5.69530169894349,0.0178077325303232,0.0340024126029332
"CIAO1",-0.181223088245435,7.3402993134979,5.68889263636667,0.017871290916115,0.034106218775096
"HSPA1A",0.198173184711228,8.1321210007442,5.68418579182845,0.0179181186836935,0.0341780053041145
"PNN",0.161155873589619,8.63580939326279,5.67374731281304,0.0180224255593758,0.0343593005268675
"TMEM191B",0.199525155496931,7.32973129036797,5.65418501406494,0.0182196066972544,0.0347173810204488
"NUP50",0.193677269094466,7.32987382353584,5.65159236234741,0.0182459076193786,0.0347496495215065
"SPANXA2",0.210669105577612,7.23285275453464,5.63344058151484,0.0184311564322513,0.035084448621679
"STX4",0.161276571161844,8.76535914499707,5.63205914427511,0.0184453346330291,0.0350934315325835
"PRR9",0.202317764392966,7.41955977827204,5.63068999606745,0.0184593979028082,0.0351021866834539
"ZAR1L",0.193951732352914,7.397055824138,5.62350693597567,0.0185333620386717,0.035224781333746
"CTSZ",0.216694757595262,8.99714149256879,5.6143505951626,0.0186280923748207,0.0353866987765411
"MAX",0.208553407005291,7.29255867435317,5.60160052565702,0.0187608429692653,0.0356206383909796
"CEACAM19",0.197721062171126,7.47202032582417,5.58041384750524,0.0189836148826417,0.0360251719767778
"SPATA24",0.177330773030906,7.6226395914485,5.57794581500008,0.019009743984765,0.0360563139997332
"MYL12A",-0.22509138676501,8.20253470806878,5.5711856229963,0.019102881704516,0.0362144563739164
"UAP1",-0.185478571142606,7.41962475713813,5.55433181574376,0.0192616465180948,0.0364967868141632
"DGKZ",0.175718224387054,7.47596365824309,5.51847668501754,0.0196507955898595,0.0372151361094327
"TKT",-0.185889010511476,7.31182260450749,5.49637146343091,0.0198947833403797,0.0376579827514331
"GAREM2",0.166677811931231,7.59656627100938,5.49252421788778,0.0199375688722022,0.0377197248933555
"RPS21",-0.23030308490047,9.44173811410719,5.46929351728587,0.0201979642242536,0.0381928885178292
"INTU",0.203540863844246,7.23052987298451,5.4654034129627,0.0202419139512182,0.0382564955471317
"RAB4B",0.201733622097744,7.2668477542348,5.45909002689794,0.02031345368161,0.0383721553761573
"BEGAIN",0.203479390991703,7.32597807866885,5.45376727937607,0.0203739727127991,0.0384668899564807
"PTMA",0.240296817235498,9.8240748993262,5.44845197404934,0.0204345946191962,0.0385566099849285
"RNF149",-0.179680467829491,7.8132679810978,5.80005677286071,0.0204422781240847,0.0385566099849285
"TLE5",0.182694761877227,8.26621934904425,5.43493454613372,0.0205896113473393,0.0388147652940187
"OPTN",-0.195438875443623,7.43268984819685,5.42485926654755,0.0207059506151667,0.0389968134442377
"NUCB2",-0.194433101227591,7.26809748120283,5.42475114305268,0.0207072028261855,0.0389968134442377
"TRAF3IP2",0.180084651625336,7.86997452874354,5.40901493081014,0.0208902930095337,0.0393216575674126
"CTDSP1",-0.185705982651269,7.23345790145112,5.40473426172755,0.0209403897864504,0.0393959665860705
"KRTAP23-1",-0.191993072993142,7.26880460272349,5.39825572630189,0.0210164465634749,0.0395190150788099
"ACTR2",0.184872610626366,7.72200537702682,5.39416402962663,0.0210646306292051,0.0395698089859244
"PGGHG",-0.219442462780342,7.39640309776857,5.3941504701358,0.0210647904978978,0.0395698089859244
"RPL17",0.200504719757189,9.14345063205793,5.3918854267441,0.0210915135044176,0.0395999570351161
"C1QC",0.322935376449729,7.48286791161677,5.39764423146633,0.0211273917046711,0.0396472550451846
"LSM3",-0.174963059297355,7.39712507899398,5.38266885907268,0.0212006157021284,0.0397645522016664
"XRCC5",-0.187241658423665,7.41232505972526,5.36965534881633,0.0213556676100848,0.0400351323059194
"RABEP2",-0.198983189616559,7.25004705445333,5.36366694639428,0.0214274143572226,0.0401493471036847
"EXOSC3",-0.150395255246229,8.14792607737518,5.35750808052777,0.021501465655381,0.0402677625348124
"PRRC2A",-0.190937547677355,7.2881701660586,5.3547556043797,0.021534646371135,0.0403095550135776
"PPP1R18",0.195389999282794,7.26096758604707,5.35174602734074,0.0215709875238246,0.0403572182114924
"B4GALT7",0.190051089533326,7.89408340253529,5.34901627495993,0.0216040050629676,0.040398618338513
"GABARAP",-0.196582289608803,7.8981799076274,5.34302947078908,0.0216766027534219,0.0404993882933856
"PTPN11",-0.157887745487809,7.32362990439985,5.34277234261181,0.0216797264557045,0.0404993882933856
"MSN",-0.210132172746458,7.75182222555855,5.33187737520623,0.0218205176539804,0.0407286072345225
"DENND1C",0.17527056691781,7.44474364423576,5.33041028680587,0.0218304612360478,0.0407286072345225
"ICAM1",-0.216345634387248,7.28079213922983,5.33000971229216,0.0218353638246537,0.0407286072345225
"AKAP8",-0.146043323605102,7.96622325040967,5.32496017871201,0.0218972631089885,0.0408025634548858
"TRIM62",0.168596652742191,7.49874700945073,5.3244829691333,0.0219031224018564,0.0408025634548858
"CAP1",0.173114246249456,7.63010841308905,5.32408523576742,0.0219080071164777,0.0408025634548858
"NR1H3",-0.198805636428353,7.23732699441222,5.31922207767827,0.0219678253904133,0.0408934431502425
"KCNN3",-0.171560441620989,7.73043069578314,5.31447416721369,0.0220263904810929,0.0409819000425549
"RNF151",0.192053212793316,7.24745419522655,5.30330249257567,0.0221648356553027,0.0412188171835454
"INHBE",0.172769028495132,7.50359761602725,5.293457183473,0.0222875964654634,0.041426344131698
"TMEM117",-0.17783013166696,7.54025966092185,5.28005034600652,0.0224559078463192,0.0417182864846491
"NDST1",-0.168047247435451,7.34854844452592,5.27579004949476,0.0225096695261348,0.0417929484440948
"PIK3CG",0.164404138240002,8.07965805818858,5.27508130218311,0.0225186263988533,0.0417929484440948
"SERPINE2",-0.254379499911065,7.14403818811189,5.26518461134549,0.0226493675102116,0.0420145767314426
"ANXA1",-0.202059382955481,7.32316938648048,5.26380096332237,0.022661684764304,0.0420164170292692
"MED10",-0.186142540887792,7.54713684504965,5.24029857915297,0.0229628000552414,0.042553440661811
"MSTO1",0.178271919481525,7.55972716072887,5.22518724072276,0.023158612081845,0.0428948830871917
"DRD4",0.164777771848407,7.80686915240976,5.22161055019659,0.0232052133330225,0.0429422249739176
"TMEM230",-0.160041587127709,7.62531832745236,5.22144895870878,0.0232073210438557,0.0429422249739176
"OR2T35",0.172964687523057,7.38006499558143,5.21225131074056,0.0233276202606619,0.0431433056665282
"MYLK4",0.182061617563357,8.18747412207745,5.20135213181493,0.0234710179599794,0.0433868842209884
