"","logFC","logCPM","F","PValue","FDR"
"CNDP2",-1.25006071932872,7.73806257000108,141.893798675042,1.22396854823315e-25,8.40911724804626e-24
"BSG",-1.10073720258972,7.74240220978354,138.044749843405,2.3796923159444e-25,1.60521063493704e-23
"TMBIM6",-1.03922196687702,8.20666867264084,135.444107431826,5.43574419783965e-25,3.60118053106877e-23
"LTB",1.69140748585894,9.14978357069502,136.449589992412,9.84532249667383e-25,6.39041753809278e-23
"SCD",-1.20261417815312,7.3755973588816,134.600560358661,9.99041016736876e-25,6.39041753809278e-23
"ZNF776",0.995764996799642,9.05765710249419,132.920778630214,1.21843983262802e-24,7.64493320560834e-23
"CCDC184",1.12013751922021,10.0637931734466,132.875253908407,1.23637733783423e-24,7.64493320560834e-23
"ENO1",-1.58117259463214,8.17345087490621,136.381594718974,1.28493665605916e-24,7.81494261308111e-23
"SOD2",-2.21892424361772,8.83041730736684,136.35873381041,1.43747848391022e-24,8.60168576662404e-23
"C4orf46",1.03385357508228,10.0430162715563,132.06809095877,1.6025717898548e-24,9.43736720692274e-23
"RBP5",-1.06771024698593,7.41048710559401,131.71864209184,1.7933845714423e-24,1.03960261875796e-22
"ARHGAP45",1.1325578050016,8.00511192666734,131.276311788362,2.06815650449276e-24,1.18044009717971e-22
"CORO1A",1.48125245017613,8.8077734820049,132.157179146535,2.73332432181862e-24,1.53645958090107e-22
"PFKP",-1.24656787658822,7.02382767494244,129.442137659102,3.74214093209162e-24,2.07214072508357e-22
"CES2",-1.21523752388324,7.23942337041773,129.703556055676,3.80778634019999e-24,2.07748342972676e-22
"FCMR",1.34883161589353,8.13853390978186,130.92218638764,4.14506135395832e-24,2.22872139466454e-22
"ARHGEF15",1.08998763173091,9.28118286461654,128.814343264976,4.58747857597764e-24,2.43136364526815e-22
"HINT1",-1.22898478484164,8.33819550690461,129.13238165531,5.46161993634019e-24,2.85388872729889e-22
"XRCC2",1.06500655534638,9.44266757228979,128.213394185557,5.5768918193648e-24,2.87364842358936e-22
"DUX4",0.862894945345909,10.9541896853712,124.565706130952,1.8379595209276e-23,9.34086277074163e-22
"HILPDA",-1.90767765983059,7.12669497338039,127.85653987248,1.92842097219139e-23,9.6681646038244e-22
"NBPF19",0.856962421964593,9.13984551553098,124.119492335216,2.12845552829095e-23,1.05287600132792e-21
"ACADVL",-1.05915737777848,7.77105200213413,123.638200497772,2.49398740181435e-23,1.2174596395699e-21
"BNIP3",-1.18597265106931,6.84523456588995,123.207423673349,2.87461849398436e-23,1.38504345619246e-21
"BNIP3L",-0.981923934411569,7.89264603027254,122.820315150529,3.26646494283322e-23,1.55366473562965e-21
"FTH1",-1.33512853539179,11.0207706464987,121.51302573142,5.03447416898897e-23,2.36429103379102e-21
"TGFBI",-2.83934328564222,7.61620941747908,124.691714023204,5.36410697962277e-23,2.48760461180006e-21
"GATM",-1.13548399039937,7.15319325283216,121.248741972704,5.49567979112498e-23,2.51715704013255e-21
"LY6E",-1.20689457723699,7.56818938040289,122.623897974245,6.49198423920271e-23,2.93722701554171e-21
"RIPOR2",0.984370160123398,7.94705293497956,120.241845853633,7.67928031267909e-23,3.43254577831801e-21
"USP17L3",1.07024921052886,9.40332762049896,118.785843024209,1.24789375755933e-22,5.51153076255369e-21
"CD63",-1.45363015640637,8.53160736600903,121.307581356883,1.30405214591112e-22,5.69180407215326e-21
"TNFRSF12A",-1.15868188676794,7.08707071471043,118.013919596545,1.61558198303855e-22,6.96954553148026e-21
"CANX",-1.0839969770331,7.58857913072468,118.021217514126,1.97962700897274e-22,8.35770901891212e-21
"GDF15",-1.24404264663499,7.14880782471838,117.931037633185,1.98242154626487e-22,8.35770901891212e-21
"ELOA3P",1.05010796012718,8.50585468665368,116.142681281938,3.02864201708109e-22,1.26250133521021e-20
"COX5B",-1.02560442933471,7.40788119551948,115.720655367939,3.49145872964802e-22,1.43925687633268e-20
"NUTM2G",1.01244501068323,8.2539611930846,115.143195041456,4.24263886458329e-22,1.72969122940703e-20
"RAC2",1.24541110109908,8.61457564632009,114.92609111042,5.37458697306682e-22,2.15718515420409e-20
"IKZF1",1.00235159824851,7.52044643095211,114.425644008389,5.40749917361134e-22,2.15718515420409e-20
"CXCL14",-1.48882381183577,7.30989812385315,117.076652410853,5.7351161636783e-22,2.26354052843048e-20
"RBPMS",-0.985452438446134,7.12882396229581,113.456943116784,7.50910037639988e-22,2.9325013048888e-20
"TMC8",1.05746624378066,7.66641406560933,112.654451638682,9.8633189525883e-22,3.81176180355235e-20
"OSGIN1",-0.995629648318657,7.39684330708891,112.613716816203,1.00009764956645e-21,3.82511575246548e-20
"LIMD2",1.34560703375963,7.86129757408056,113.838728962385,1.26170269837874e-21,4.77644592957666e-20
"CD151",-1.27553263401799,8.06108379221991,113.646572678235,1.47458756266334e-21,5.52597965402121e-20
"GPX4",-0.908698757636076,8.15467677186064,110.967317129463,1.75363392863297e-21,6.50598187522831e-20
"ARRDC3",-1.14726899104304,8.30040858329627,111.757163162722,1.89240799384903e-21,6.95132045265335e-20
"TMEM176A",-1.34514026681579,7.2206863069965,112.090627674732,2.24239526458591e-21,8.07958172951105e-20
"SLC25A3",-0.956911731509183,8.13548116683353,110.248145525661,2.24311837773487e-21,8.07958172951105e-20
"GPX3",-1.86890884503258,7.9561914798328,112.069638569131,3.09739056766457e-21,1.10493451981111e-19
"NICN1",0.819455423577316,9.65994558648682,108.758994966464,3.74079437674495e-21,1.32174734644988e-19
