"","logFC","logCPM","F","PValue","FDR"
"FCF1",0.945845520464506,10.7246741816738,41.2184635383315,7.52453892536397e-10,1.42428772515818e-08
"NAMPT",-1.32663477209233,7.48059498788443,41.4705117052659,7.93175191244322e-10,1.49374617234337e-08
"ARF5",-1.00252862287265,7.68210380873914,40.9501764968285,8.47170241435732e-10,1.58737454329625e-08
"RAB7A",-0.828270611312861,7.63614011150504,40.8680505784317,8.7638529339512e-10,1.63386403944517e-08
"PRDX1",-1.46396303498129,8.09950575610159,41.1908478048505,9.08170467056984e-10,1.68465621639071e-08
"DDT",-0.935305076298192,7.73581319367261,40.6707844295023,9.55022882289088e-10,1.75831498740724e-08
"ARHGAP4",0.997311307987376,7.41800450250731,40.6651817549163,9.57357486405022e-10,1.75831498740724e-08
"PRMT8",0.913512821889786,12.3573402123827,40.58687853435,9.90595571951399e-10,1.81039880391118e-08
"OCIAD1",-0.758798728654469,8.02521732820487,40.55079886414,1.00630039603094e-09,1.83008552415431e-08
"SDC4",-1.1530209952326,7.2607595440785,40.3329703002638,1.11126512055424e-09,2.01111882792986e-08
"COX7A2",-1.02412061236482,7.37180830449541,40.1388081537756,1.20449935053485e-09,2.16926824780791e-08
"PARVG",0.989489420442321,7.46855112209597,40.0933246161636,1.22866849570979e-09,2.20020507641572e-08
"NUTM2G",0.849644186508213,8.2539611930846,40.0842698830328,1.23353815604978e-09,2.20020507641572e-08
"FTH1",-1.16933461541555,11.0207706464987,39.98495114481,1.28824850680618e-09,2.28679519629231e-08
"GCLC",-1.04821614344153,7.33231188255362,39.8819850721478,1.34755705415408e-09,2.38068412900555e-08
"TMEM165",-1.00115592695075,7.28567299453292,39.8667954858328,1.35653666008044e-09,2.38519005161064e-08
"PRSS23",-1.36152171889138,7.19855838250124,39.9784388512013,1.41895943176188e-09,2.48317900558329e-08
"TMBIM6",-0.909566603296734,8.20666867264084,39.6312541248203,1.50377374020204e-09,2.61924909678384e-08
"TAS1R3",0.844374305089938,8.15386037875126,39.5688950754238,1.54538846964011e-09,2.67915477680599e-08
"PDIA4",-1.18442122889071,7.77020928020167,39.8234879530524,1.56828918431935e-09,2.70621063898828e-08
"ZNF705A",0.787646804590954,8.67410463790124,39.4505055109437,1.62762175096667e-09,2.79559106300294e-08
"PSMD3",-0.826390590805795,7.5135857369919,39.3627170366873,1.69144058036715e-09,2.89181776643416e-08
"YWHAB",-0.902516271944236,7.72896431722954,39.3064462845016,1.73367021131019e-09,2.9504204054866e-08
"TFRC",-0.908511567819115,7.82678653331162,39.2452152224158,1.78083303084735e-09,3.01684499746286e-08
"RPSA",0.758891075139301,10.5164190837995,39.1771961160281,1.83474504963077e-09,3.091272538002e-08
"CTTN",-1.11262066576189,8.13730344466687,39.3249831148007,1.84143188921413e-09,3.091272538002e-08
"PRKCSH",-0.928674908993915,7.79216852975857,38.8059721193352,2.15939430622348e-09,3.60871751175185e-08
"PDPN",-1.68176123234504,7.75103232458991,39.0700761401521,2.27015707278432e-09,3.76786857023781e-08
"PDCD6",-0.909821419841145,7.33210332362834,38.6873256251498,2.27493951410585e-09,3.76786857023781e-08
"LAT",0.782915675200563,8.86468911777038,38.6549135605406,2.30757650694508e-09,3.80493726256277e-08
"DDOST",-0.966695741126948,7.57194654435627,38.5226887262908,2.44569201716245e-09,4.01483070074013e-08
"ADRM1",-0.888329146871015,7.63667585859807,38.5093169562481,2.46011624381005e-09,4.02071861873801e-08
"ITM2B",-1.20251715220337,8.21616314180222,38.5257304962518,2.72210208572586e-09,4.42938541142234e-08
"PHLDA1",-1.61019041720328,7.35003381883976,38.6188192052347,2.75080013697619e-09,4.45653646645488e-08
"C4orf3",-0.929136341544326,7.88081911605759,38.216082440725,2.79896170517158e-09,4.51484692442894e-08
"KDELR1",-1.04079049717962,7.10724631301755,38.1934365073218,2.82701326580607e-09,4.54035463902186e-08
"CTSB",-1.91456384361476,9.10852302493656,38.3991704296486,3.03373238625579e-09,4.82420924865295e-08
"CTSC",-1.20960669658295,7.56945391179076,38.2761770546858,3.03915547940183e-09,4.82420924865295e-08
"ITGA3",-1.88845438098917,7.37618948183859,38.3930479928174,3.04276270669754e-09,4.82420924865295e-08
"PPP1R14B",-0.82378369686779,7.92176878776834,38.0135437343456,3.06017406763782e-09,4.83116842167503e-08
"TNFRSF12A",-1.16673542840368,7.08707071471043,38.0017342240222,3.07614309653282e-09,4.83580122378677e-08
"PDIA6",-1.10492508742467,8.04940523981107,38.194173672787,3.09324811469279e-09,4.84217320907605e-08
"WDFY4",1.03569606027111,7.18663744827597,37.8950323167166,3.22429708412328e-09,5.02611016054512e-08
"ANKRD44",0.852931479696413,7.47187297626774,37.5074472489312,3.8257690919074e-09,5.93874616358847e-08
"EIF4A3",-0.940245675518122,7.36657840830647,37.1829606605059,4.41575281989331e-09,6.82601790075174e-08
"CCND1",-1.528283905214,7.22373469786054,37.4535280839961,4.49703989115356e-09,6.92282904405797e-08
"PLD3",-0.947472188549457,7.54388392920641,37.0924322253652,4.59618520198586e-09,7.04621780965601e-08
"NDUFA13",-1.0771421774435,7.40356362232391,37.2204397740483,4.67709253199619e-09,7.1407462114016e-08
"GALR3",0.673830740289549,8.63325200313638,36.9302121508764,4.93834146707519e-09,7.50870772247908e-08
"LAMB1",-1.25683795700256,7.1124276276796,36.9431501892078,4.97988266101278e-09,7.54096517239078e-08
"COX6A1",-0.975868610704595,8.10106384973148,36.806162535509,5.21725449583104e-09,7.8682984469647e-08
"PPIB",-1.04056447565331,8.57385040738429,36.8570173786341,5.28596278787439e-09,7.93964451134169e-08
"GPI",-1.09994687864087,7.5484443317954,36.8389633513484,5.54484731511943e-09,8.29491271737625e-08
"TRIO",-0.916860220407681,7.62026215958451,36.6352831543607,5.62770993980998e-09,8.38506179786949e-08
"TMSB10",-1.34646631330349,10.4894951254309,36.7453970533231,5.71646772835472e-09,8.4832381088784e-08
"ELOA2",0.816964496030553,8.56602643563359,36.4201262544644,6.1912517210324e-09,9.15121270319929e-08
"ENSA",-0.926813488331199,7.48090662003038,36.3698432517466,6.33097124666701e-09,9.32059655759309e-08
"GAGE10",0.784051614262759,8.83466155824409,36.3533037122011,6.37762158598321e-09,9.35216446007814e-08
"ARHGAP9",0.779878568227547,7.54857891328886,36.2798382320352,6.58906548368602e-09,9.62418619861225e-08
"MYL12B",-0.903921046227549,8.14536463454899,36.1452208176499,6.99506227603587e-09,1.0177129821213e-07
"IKZF3",0.838518376500981,8.03934808260051,36.0988795639969,7.14059459175654e-09,1.03482835685222e-07
"CEBPD",-1.38823519109874,7.97890247597779,36.3711777475567,7.27935487120264e-09,1.05083294055104e-07
"CYP4Z1",0.80497578984432,8.10269637075798,36.0266309193144,7.37361265132282e-09,1.06031406730262e-07
"MYL6",-1.06642480224322,8.46851779549096,36.1043248245789,7.50669173193412e-09,1.07528286970948e-07
"DAD1",-0.732926292430435,7.67895461186864,35.9159028267776,7.74573110466797e-09,1.10525624608916e-07
"CCL3",0.678014996872691,9.3868377633243,35.6983540488343,8.53301237486337e-09,1.21293011152272e-07
