"","logFC","logCPM","F","PValue","FDR"
"KRT6A",-5.60774180271476,8.98006425648282,1054.8592561204,1.59615026858418e-83,5.92171749644733e-80
"PERP",-3.76346076282765,8.03574313085636,853.942497025399,9.61840606208375e-76,1.78421432451654e-72
"CD9",-3.20262826751505,7.64732625642862,682.975135962814,7.90802572380659e-68,9.77959181177415e-65
"KRT5",-5.74612856446146,9.5301825650134,576.059208254729,6.59382068245286e-62,6.11576868297503e-59
"JUP",-2.42713395133232,7.59533498020136,552.988569046561,2.95672863552069e-61,2.19389264755635e-58
"DST",-2.41925688760167,7.50425227669578,522.729919309892,2.56117046858411e-59,1.58365707307451e-56
"IFI27",-2.50561463912546,7.54448838318703,504.133017396886,7.88838348986967e-58,4.18084324963092e-55
"S100A6",-3.0443256442712,9.43439860574751,496.491746527549,2.39291472277911e-57,1.10971420268881e-54
"TP63",-2.4426348221055,7.35740169579938,449.290704674647,4.16925065041384e-54,1.71865776811504e-51
"S100A11",-2.70663305880125,8.58453769071598,419.795089143309,6.56783606520228e-52,2.43666718019005e-49
"ATP2A2",-1.84980030755151,7.46220222901459,392.813527866966,3.56446787218619e-51,1.20219780052825e-48
"S100A9",-4.18718615645934,8.39901160998309,391.694087817304,9.32939841320959e-50,2.8843390094173e-47
"GSTP1",-2.5418605574213,8.81961555655808,387.667982296712,1.43178197400714e-49,4.08608547966652e-47
"ITGB4",-2.18239187590646,7.60927141995187,374.416884246119,1.21165953774539e-48,3.21089777502529e-46
"TACSTD2",-2.42966388517572,7.22445651059792,364.391603071454,7.09502098382417e-48,1.75483518999918e-45
"SLC2A1",-1.93203790180929,8.15081238477016,352.199635554835,2.12268072070655e-47,4.92196592113832e-45
"CLCA2",-2.3413327694687,7.86407329493402,358.936779033078,2.72838869899862e-47,5.95430710193228e-45
"SPINT2",-1.87505073773245,7.60051388923703,348.979485692073,4.99491432588011e-47,1.02950734161196e-44
"HSPB1",-3.29552469836002,8.46921358006972,348.875733337499,2.11502616602458e-46,4.12986688207958e-44
"DDR1",-1.8550111547894,7.10035916144544,327.650066687923,2.34906109240617e-46,4.35750832641345e-44
"CDH1",-1.63958831774616,7.37236678937288,326.574628064151,4.02721316302507e-46,7.11474325467762e-44
"EIF4G1",-1.48839514195791,8.18458837733136,323.389245028039,5.73583409916054e-46,9.67270204903891e-44
"RPN2",-1.6419244289907,8.18768251135885,323.604714054084,7.38446740930031e-46,1.19114669950018e-43
"CTNND1",-1.59312932813926,7.28354166627483,318.456879033948,1.62609161479686e-45,2.51366662120682e-43
"PSMD2",-1.6940046100373,7.6953922322366,323.289013480494,2.13272663271441e-45,3.16496632294818e-43
"TXN",-2.0216708105308,7.82145485221602,325.585373320963,1.09073886268974e-44,1.55445942102978e-42
"P4HB",-1.69295485125578,8.13779572779242,315.239184912182,1.13127774576291e-44,1.55445942102978e-42
"CSTB",-1.62759757641618,7.42775321259028,307.968165702887,2.58364161900026e-44,3.42332514517534e-42
"SEM1",-1.70051892153373,7.96411022472411,304.119958521603,2.09780889665349e-43,2.68374862296015e-41
"PTPRF",-1.43991088091731,7.40719770334401,295.365243895672,2.42868164841205e-43,3.00346963853624e-41
"ANXA2",-1.75668597948627,8.1788853742933,289.153278180203,6.85388876721135e-42,8.20255720204971e-40
"LAMA5",-1.5588126168974,7.2412263842757,278.679735032812,1.03917213044574e-41,1.20479018873553e-39
"TNFSF10",-1.68543078196126,7.38809258189157,277.90836645822,5.20495733679295e-41,5.8516338543945e-39
"AGRN",-2.10184381923572,7.55477915912551,282.404366705415,1.07435365475899e-40,1.17230942916349e-38
"FASN",-1.2695017331251,7.24212199704402,267.795584559226,1.28793153154747e-40,1.36520742344032e-38
"PPP1CB",-1.61111280751757,8.51513872466541,266.995874820351,4.17906437692166e-40,4.30675801066093e-38
"NFE2L1",-1.34532961987755,7.81947090509667,261.851643186781,5.21235696091763e-40,5.22644441216335e-38
"CKAP4",-1.45079550400174,7.61794139259542,260.204481190017,9.11682350648794e-40,8.90089873922902e-38
"ANXA1",-1.37697131512327,7.32316938648048,257.112109988432,1.60853926710946e-39,1.53017453358362e-37
"SOX4",-1.3645715228866,7.70091799482272,255.616793970185,2.30051116440955e-39,2.13372410498986e-37
"LAMP2",-1.51584103123566,7.48637584304648,256.747319976312,4.20483698546374e-39,3.80486468684646e-37
"APP",-2.41598573989495,8.00472208816865,265.763183572325,4.51523734891339e-39,3.98845965820683e-37
"NDRG1",-2.29569985243505,7.83602720458847,264.524017870708,5.76661105104571e-39,4.97537837194874e-37
"CAPNS1",-1.35427331242094,7.66160666329251,249.118945176183,1.10327225644943e-38,9.30259107142586e-37
"PLP2",-1.32396771872225,8.49254983187747,246.582645049272,2.04621162999026e-38,1.68698781050308e-36
"ATP1B3",-1.48133963436307,7.3908212837988,246.818521584214,3.1652246053838e-38,2.55282245347259e-36
"H3-3B",-1.36692380188259,9.20992836380402,240.767603891657,8.53974377365116e-38,6.74094668090337e-36
"MIF",-2.01165561336953,8.92942407364924,251.040771420753,9.13746909377548e-38,6.89515723818326e-36
"SELENOW",-1.18546965049195,7.89491128323292,240.428370034564,9.28707848417249e-38,6.89515723818326e-36
"ERO1A",-1.57965956825453,7.43433133894593,246.458980629062,9.29266474148687e-38,6.89515723818326e-36
"S100A10",-2.33484757141662,8.29557317924928,247.65037296079,2.64637966644542e-37,1.92511148284559e-35
"TAGLN2",-1.74345577226155,8.77312780118937,243.400685720887,2.89817080428755e-37,2.06773340075131e-35
"SLC1A5",-1.32652306398464,7.14092565785368,235.700958544952,3.00859971655049e-37,2.10601980158535e-35
"ALDOA",-2.09932326261789,9.73136471428777,242.50383710869,6.37605828986976e-37,4.38058819544755e-35
"YBX3",-1.62801934047067,7.79038302778252,235.68596115443,1.74468905026012e-36,1.17687206844819e-34
"ESRP1",-1.31219282798491,7.52445887828614,223.117930450292,7.94290324473912e-36,5.26217339963967e-34
"CORO1A",1.9398861518727,8.8077734820049,225.652736968951,1.23957039873033e-35,8.06808101629738e-34
"CTTN",-1.47585538591531,8.13730344466687,223.149358060113,2.02142870139296e-35,1.2930173245117e-33
"AP2M1",-1.16497011333167,7.99846238492158,216.395205042667,4.15290268212674e-35,2.61140151706614e-33
"KRT8",-1.94316620135509,8.22416359552559,221.444680657769,1.20962091893074e-34,7.47948934872173e-33
"CALML3",-1.55326981676308,8.14048218325572,216.96156558253,2.10376617761433e-34,1.27950369163101e-32
"ENO1",-1.78713412686282,8.17345087490621,217.348570814317,2.92610141543732e-34,1.7509413308504e-32
"CTNNA1",-1.21634591680755,7.51333058168759,206.674393002307,5.38536663849008e-34,3.17138257599972e-32
"SAT1",-1.92737247124479,8.2509373028774,214.367932435554,6.71906849501854e-34,3.89394926519259e-32
"RIPOR2",1.31248085897605,7.94705293497956,205.787945964684,6.8222830791784e-34,3.89394926519259e-32
"FSCN1",-1.81187384112618,7.85199377719943,212.062297399601,1.19586233117902e-33,6.7221958313245e-32
"ATP1A1",-1.53341014709375,7.36358378911462,207.406488462653,1.6131964864859e-33,8.9327745744219e-32
"TMED9",-1.28566606604655,8.10867347429221,202.035139109231,1.93835159166669e-33,1.05754182427697e-31
"LTB",2.10348300953174,9.14978357069502,205.482482461574,3.72200744821163e-33,2.00125328012538e-31
"PTPRCAP",1.4462474651846,8.46883565550687,199.314226756993,3.89458650981766e-33,2.06413085020336e-31
"PDIA3",-1.18597716015564,8.50546559922984,196.223017456643,9.03126093241355e-33,4.71915183933158e-31
"APLP2",-1.30713147381715,7.68743823354921,194.188341094411,1.7516354294907e-32,9.02578811584789e-31
"SLC25A5",-1.34638577083134,7.90729716358514,195.856216175077,2.13543958291791e-32,1.08527134967472e-30
"RAP2B",-1.24938036491841,7.53626703780295,193.132770603452,2.20955800553237e-32,1.10776489196285e-30
"UQCRHL",-1.3190110312137,7.97188519173264,194.928674308459,2.47424052563549e-32,1.22392431334769e-30
"TMC8",1.41592714045723,7.66641406560933,191.013276372191,3.77949098120809e-32,1.84498836056343e-30
"NDUFS6",-1.37940699976279,8.11764951954283,190.448627923192,1.21005102616348e-31,5.83024585333314e-30
"COX8A",-1.37359225633955,8.19364252006104,189.820456766539,1.33259736962508e-31,6.33837979655007e-30
"PLEC",-1.27224614641982,8.5310085760947,184.098405060843,2.59786169808062e-31,1.22000846833913e-29
"ID1",-1.97444812146292,7.70062709623057,189.590002479965,4.0853810240414e-31,1.8945954498992e-29
"TNFRSF21",-1.36654456532523,7.31210313438213,184.215273847304,4.79598616853644e-31,2.19668008460126e-29
"SEMA4B",-1.5588065651185,7.68281105806013,187.157220424402,5.89760229711316e-31,2.66830542954754e-29
"CALR",-1.30852438189261,8.7095054578638,181.383576235949,6.64640743695736e-31,2.9708640471219e-29
"TNC",-2.15517798950169,7.91820124505304,185.619939858806,1.19227545720897e-30,5.26588326933962e-29
"ATP5ME",-1.113877312274,7.84629799800617,177.179687506503,1.84680422097443e-30,8.06075724684135e-29
"TPM4",-1.18285398813711,8.17324446153259,176.052127571918,2.55045026857413e-30,1.10025238330349e-28
"ASPH",-1.17064759765117,7.40420767515918,175.975961338444,2.60676050103253e-30,1.11161855848629e-28
"FABP5",-2.20438647429834,8.58302468296546,181.034441483295,4.02890300788738e-30,1.69854888173434e-28
"FOSL2",-1.33583233448266,8.36560434409583,176.718872360415,4.89724002396578e-30,2.04143376279922e-28
"PLXNB2",-1.24730111835639,8.11766174640015,173.836263641206,7.11405373742268e-30,2.93257104064868e-28
"FCMR",1.63076286767322,8.13853390978186,175.108141864911,8.06764989739283e-30,3.25881563531816e-28
"CD151",-1.51409337098474,8.06108379221991,176.888152059292,8.15323233680356e-30,3.25881563531816e-28
"PKM",-1.91725012667381,9.21524872770796,178.172898649871,8.16899876238784e-30,3.25881563531816e-28
"SGK1",-1.54155637303843,8.25429698781923,176.076188809888,1.24071463057236e-29,4.89686306321643e-28
"NDUFS5",-1.1666562212577,7.3904105518237,170.451664666169,1.28468949670376e-29,5.01705056081155e-28
"ARHGAP45",1.29611412548551,8.00511192666734,168.809468795841,2.07284164163606e-29,8.01066926090602e-28
"CSTA",-2.17682830813097,7.80120688996758,174.863464405518,2.17137155261326e-29,8.30493655690225e-28
"CDK2AP1",-1.04516916865268,7.75916779901573,165.036843942922,6.26825244753029e-29,2.3729812837079e-27
"SEPTIN6",1.25165350013094,7.77680836356793,164.546857233766,7.24272801893808e-29,2.71419403537983e-27
"SDF4",-1.14944694234801,7.7092440316565,162.913343766456,1.17404277800204e-28,4.35569870638756e-27
"JAK3",1.31251860722172,8.39637393218785,162.712238249354,1.24615255462499e-28,4.57745146302844e-27
"LGALS3BP",-1.63727642453954,7.7209998292981,166.924289805211,1.7942509736167e-28,6.52614814913523e-27
"LMNA",-1.36435619345579,7.8133534671182,164.106604804355,2.7880841956385e-28,1.00425168600183e-26
"ARF5",-1.12607287677787,7.68210380873914,159.769915791392,3.04130880224304e-28,1.08492842849247e-26
"NDUFA13",-1.27310472378748,7.40356362232391,161.006760984888,4.54204095246703e-28,1.60485446987168e-26
"GPI",-1.28265408691368,7.5484443317954,160.957448999224,4.74182357172024e-28,1.65963825010208e-26
"ITGAV",-1.75185408867942,7.43878147090535,162.243324576117,7.09553536682451e-28,2.46022768326345e-26
"PLD3",-1.13006206222151,7.54388392920641,156.593350548676,7.7564671649425e-28,2.66449010943858e-26
"PGK1",-1.43459748202011,8.2979573094833,160.611318923098,8.07859912830996e-28,2.74968832715871e-26
"GANAB",-1.06117237064335,7.5045743264047,155.42997233893,1.10172566031468e-27,3.71582018160678e-26
"MS4A1",2.45570451584474,7.79234225509062,160.577379625072,1.158730300543e-27,3.87287334685995e-26
"IKZF1",1.17526488943899,7.52044643095211,154.373271731485,1.51673339642095e-27,5.02417937564441e-26
"CD37",1.95227144450664,7.85586679050344,159.036919712032,1.6716784306879e-27,5.48843095385144e-26
"PRKCSH",-1.06740861561319,7.79216852975857,153.448553567484,2.00779727431395e-27,6.53414726991644e-26
"PDXK",-0.99136681946938,7.56485180969162,152.408440573904,2.75476723084653e-27,8.87099700086996e-26
"TNFRSF13C",1.43666641579818,8.05645981232709,154.546200495516,2.77368100296743e-27,8.87099700086996e-26
"ZNF385A",-1.0252639953533,7.80034900000749,151.979986898606,3.13891155263732e-27,9.95330073528585e-26
"HDLBP",-1.05696686532695,7.71244647418001,148.91461763328,8.02184874590026e-27,2.52212363112627e-25
"ETS2",-1.20317083921425,7.18687012126607,148.489048740821,9.14344388538798e-27,2.85060309367978e-25
"MMP14",-1.83678620640527,7.32756414175481,152.937458899021,1.03419710615987e-26,3.1973927198776e-25
"ATP2C1",-0.977971370254008,7.52249674417817,147.056866467025,1.4218497080875e-26,4.35955571653274e-25
"IFI6",-1.4504941039944,6.85531784986265,146.44433362604,1.71824503764382e-26,5.22515499152341e-25
"NDUFB2",-1.3170074301715,7.62349983786539,148.285473478171,2.73105403917247e-26,8.23756950026817e-25
"SLC38A2",-1.09035108267933,7.22238838682355,144.694682147441,2.95608690615725e-26,8.84442130793822e-25
"ATP2A3",1.42284675653757,7.85197894440507,146.589558096121,2.9908182935315e-26,8.87674869520151e-25
"HSP90AB1",-1.14931264055554,8.86004157457621,143.905634366493,3.77871551225614e-26,1.10509510650187e-24
"FTH1",-1.24685888203128,11.0207706464987,143.902047157743,3.78294012198754e-26,1.10509510650187e-24
"CD48",1.0201655013856,7.55182831237326,143.684765484841,4.04791762484908e-26,1.17326362407735e-24
"CD52",1.59746611921339,7.78415773851527,146.269500819595,4.64120058615458e-26,1.33479489725841e-24
"NDUFB4",-1.05797555399605,7.55031127766909,140.689761918462,1.0334177236755e-25,2.94921519602778e-24
"PTPN6",1.16160265304398,8.23479076157626,140.560717534496,1.07618880466597e-25,3.04783241626774e-24
"GRN",-1.65510348107975,7.7346264875471,144.744450309044,1.13571716162644e-25,3.19205353760158e-24
"TFRC",-0.980800946151395,7.82678653331162,140.248277746522,1.18729134692324e-25,3.31191796773326e-24
"RPN1",-1.32415372120116,7.0817403151454,139.720710308333,1.40180587241484e-25,3.88111924377542e-24
"BCAP31",-1.10154622322501,7.25136065465137,139.153258051791,1.67643835153021e-25,4.60710095124227e-24
"KDELR1",-1.15916934123918,7.10724631301755,139.088456804101,1.71107210617245e-25,4.66770405433807e-24
"USP17L11",1.08348775472185,9.97522060996856,138.64282991274,1.96961858593064e-25,5.33378463781216e-24
"ZNF776",0.96409599946224,9.05765710249419,138.491021512318,2.06641880123795e-25,5.55537228448753e-24
"AHNAK",-1.04697149457306,8.00260045625193,138.167432628404,2.28907972532031e-25,6.10970200067508e-24
"PPDPF",-1.15398734295196,7.68554480203218,138.900244470974,2.72554233853891e-25,7.22268719712811e-24
"IRF8",1.51740964030462,8.14017888378185,140.357481918236,2.7927400357014e-25,7.34827342727107e-24
"ATP5MF",-1.09249303874356,8.33802193780398,137.352460496538,3.1755556944253e-25,8.29669832839286e-24
"COX7A2",-1.08076276179374,7.37180830449541,136.976792952147,3.33830926878817e-25,8.66092824280008e-24
"COPS9",-0.853515009262442,8.10879578001675,136.611442246582,3.749011070976e-25,9.65891046758401e-24
"PRDX5",-1.03573069720636,7.55245250736886,136.340715923408,4.08590935135167e-25,1.04542922024239e-23
"MYL12B",-1.03152207715593,8.14536463454899,136.286900641221,4.15643407977241e-25,1.05618975588737e-23
"C4orf3",-1.00314577121889,7.88081911605759,135.767260880776,4.90391117407701e-25,1.23765377250515e-23
"SLPI",-1.34586343794402,7.80279770485669,138.943957223531,5.06743834408702e-25,1.27028353084884e-23
"BSG",-1.02781354241968,7.74240220978354,135.161109438508,5.94910593674896e-25,1.47313906146363e-23
"MYH9",-1.18934417169979,9.80110140797843,135.157432735517,5.9560878495834e-25,1.47313906146363e-23
"CSNK1E",-0.980566288730494,7.45351409578872,134.816514351306,6.64073974144954e-25,1.63159896958793e-23
"TUBB6",-1.37351862029555,7.49365743426888,136.872806744331,1.08007859257896e-24,2.63624445951838e-23
"PPIB",-1.1621158234432,8.57385040738429,134.064234726444,1.13656964889273e-24,2.75599568456995e-23
"GCLC",-1.06646467754401,7.33231188255362,133.048802029361,1.16939082303121e-24,2.80596425343341e-23
"NAMPT",-1.33596098421581,7.48059498788443,136.537731082506,1.17230312474981e-24,2.80596425343341e-23
"LIMD2",1.4774625328765,7.86129757408056,135.311754919722,1.312272508758e-24,3.12085320993088e-23
"COX6C",-1.08176002954215,7.79877968581511,132.847032264079,1.56175953781777e-24,3.69052731548021e-23
"YWHAE",-1.00016366791676,8.56034904398539,131.656949236137,1.82937849116589e-24,4.29556595077559e-23
"CEBPD",-1.51493949939637,7.97890247597779,135.185830409856,1.94944387480779e-24,4.5487023745515e-23
"PSMC5",-0.801085047927534,7.54038132715948,131.43242538679,1.96663833186987e-24,4.56014263202326e-23
"CD79B",1.11590477837864,8.18651556600298,131.406663133514,1.98303807337875e-24,4.56960947343799e-23
"ARHGAP4",1.18633973560891,7.41800450250731,131.32729729023,2.03443304830161e-24,4.65910284518454e-23
"AKNA",1.18448924827293,7.79331763201579,131.093266373306,2.19394344953146e-24,4.99357680844278e-23
"TMBIM1",-0.877866051674541,7.71869130538094,129.749776570068,3.38713060436605e-24,7.66235033060856e-23
"RAB7A",-0.863873903791892,7.63614011150504,129.367652539581,3.83359870572333e-24,8.61978860499004e-23
"USP17L12",1.06386713367583,10.1093892140091,128.685276259641,4.78386040291182e-24,1.06916398161463e-22
"AKR1C1",-1.39997594547053,7.62652827208914,131.632246287027,5.65242616099685e-24,1.25571862618553e-22
"TPI1",-1.28438831641456,8.08111661068544,130.344351739954,6.99491306493075e-24,1.54470996850554e-22
"ATP5F1B",-1.0143865887012,8.15887647510034,127.068850769868,8.09714921075071e-24,1.77753985632456e-22
"COX6B1",-1.00736324462641,7.90277502095399,126.451271358277,9.9067405496504e-24,2.16200043760018e-22
"PHLDA1",-1.60702601399438,7.35003381883976,129.694676199036,1.09266346726733e-23,2.37063243483146e-22
"GPX4",-0.904231775686465,8.15467677186064,125.498503524799,1.35323972505654e-23,2.91890661625568e-22
"SERINC2",-1.59432156811867,7.2442487921812,128.268631859333,1.65328633221514e-23,3.54548687428796e-22
"ITM2B",-1.27188777290404,8.21616314180222,126.929082614328,1.82159507064273e-23,3.8839756966003e-22
"OST4",-1.01231492568838,8.05369310934169,124.121660778809,2.28058753937748e-23,4.83484558348027e-22
"NME2",-1.10658898203687,7.7114372387046,124.760750093839,2.58053776638155e-23,5.43965631436111e-22
"VEGFA",-1.8778202847142,7.79570351554132,126.666363596326,2.87795099367559e-23,6.0323153596251e-22
"ADH5",-0.895017669516066,7.45654327782151,123.151428773328,2.92822274912783e-23,6.10320584228328e-22
"TECR",-1.06840032839193,7.20523656305246,121.936419775878,4.37551333888135e-23,9.06880138952502e-22
"H1-0",-0.858673521599531,7.44107711789875,121.732528226234,4.68122063594019e-23,9.64851586629895e-22
"TYMP",-1.21336198781435,7.68310032155316,122.423081342085,8.62377337942675e-23,1.76763531699852e-21
"PHAX",0.871048880423956,10.4377590182622,117.970737363726,1.63911836547991e-22,3.34127974501674e-21
"DYNLT3",-0.752060856329045,7.96668735096596,117.701886677492,1.79364004461852e-22,3.63628664783317e-21
"PDIA6",-1.11986122976455,8.04940523981107,119.448870825474,1.80791314833653e-22,3.6453031414829e-21
"CXCL13",2.88219288496661,8.54064530667426,120.679522471321,1.9153223728052e-22,3.84099783951746e-21
"CTSB",-1.86169756788122,9.10852302493656,120.370156623913,2.10495974142405e-22,4.19860249499099e-21
"DUX4",0.794086636023952,10.9541896853712,117.00394629789,2.2669797317547e-22,4.49456440494345e-21
"TMBIM6",-0.913315206119833,8.20666867264084,116.983496087407,2.28260632910282e-22,4.49456440494345e-21
"LSP1",1.06253811452817,8.32615410921227,116.974280425774,2.28968375346176e-22,4.49456440494345e-21
"PRDX2",-1.08856929220069,7.80768186567586,118.41776760013,2.39491915280216e-22,4.67639476678737e-21
"C19orf53",-0.856405702042415,7.44832964123717,116.274482440884,2.89718284631556e-22,5.62751223027787e-21
"TRBC1",1.82248089338135,8.7085743685538,119.077696798891,3.05399013487528e-22,5.90119968770172e-21
"MDK",-1.27901346593925,7.48229047298613,118.803861371762,3.12416462248758e-22,6.00551852302016e-21
"ADAM9",-0.916070505739494,7.53618643351929,115.238916516256,4.10769101821887e-22,7.85542973071753e-21
"SPIB",1.45992496133796,7.5458758724121,117.432539061498,4.54800413147675e-22,8.65286939886089e-21
"TUBB4B",-0.928707370929658,8.51008056419014,114.136801060855,5.96308661433037e-22,1.12872710914111e-20
"MYL6",-1.10474708127735,8.46851779549096,114.889595721189,6.61745128670459e-22,1.24623067379056e-20
"IKZF3",0.981648434192224,8.03934808260051,113.776305353751,6.73803358318104e-22,1.26253053503039e-20
"LYRM2",0.859776746558009,9.84510252340007,113.725553686812,6.85500760535265e-22,1.27799388019389e-20
"FAM162A",-1.07492615517419,7.18338850785418,113.673247527973,6.9777086297299e-22,1.2943649508149e-20
"CCT5",-0.963965738457576,7.27212901959454,112.430564200223,1.06442631251297e-21,1.96468737284731e-20
"IER3",-1.56950383815452,7.96342466170563,115.053502706023,1.16148126249136e-21,2.12692169879974e-20
"EIF3C",-0.817680001188338,8.15478877822765,112.168535660403,1.16378734462627e-21,2.12692169879974e-20
"HDGF",-0.928823034701544,7.56642486737889,111.991962146414,1.23597178410338e-21,2.24777221520761e-20
"GLUL",-1.32177248544319,7.37337853767959,113.228729364593,1.91745274631427e-21,3.47012179942728e-20
"MGST2",-0.819010099144803,7.87362934600892,110.611577705558,1.98059231533795e-21,3.56698907276884e-20
"EIF4A3",-0.908133594590205,7.36657840830647,110.338089174191,2.17504608771561e-21,3.89827100745164e-20
"BANF1",-0.933556817098157,7.21956830475382,109.668728285631,2.73625457540999e-21,4.88053099748608e-20
"ITGA4",0.96617135297173,7.98895401367807,109.434943461087,2.96497591059814e-21,5.24128767345092e-20
"TNFRSF1A",-0.84340356263323,7.4011269217051,109.43318581354,2.96676660761373e-21,5.24128767345092e-20
"TUBA1C",-1.29637746371928,9.38288663644176,111.416590234061,3.04053813963259e-21,5.34615947774261e-20
"PPIA",-1.1990975568498,8.86523813574913,110.866981088755,3.30804454748206e-21,5.7890779580936e-20
"RTN4",-1.00640667006651,7.45727486532405,109.145821641685,3.7335020394614e-21,6.50295425652666e-20
"CD19",1.32153589375159,7.40919495010704,110.427920533516,3.78457332260223e-21,6.56110608731508e-20
"ARHGDIB",1.18928300733259,8.53865950788149,108.819447134097,4.36736647652055e-21,7.53624633855407e-20
"LAPTM4A",-1.03717186850847,7.18904825112621,107.977916813768,4.89622526231259e-21,8.4019498318677e-20
"ABCC1",-1.02820996394533,7.43968814070658,109.18031122582,4.91434801486601e-21,8.4019498318677e-20
"GMPS",-0.937817107010054,7.20952137830428,107.95367280423,4.93735309459264e-21,8.4025596242838e-20
"TMSB10",-1.32064372878176,10.4894951254309,108.804081072497,5.4573085779475e-21,9.20625710698964e-20
"EIF3B",-1.03201546876599,7.10181571237597,107.662588413827,5.45923602031731e-21,9.20625710698964e-20
"STAT2",-1.00972476589158,7.58511902760808,108.213259666424,6.07174125441631e-21,1.01928326035677e-19
"PTPRC",1.20215829855591,7.69128797302488,107.680498402394,6.82608123398972e-21,1.14075501703162e-19
"SDC4",-1.05452954301616,7.2607595440785,106.06311800968,9.69924206678271e-21,1.61364072052753e-19
"USP17L3",0.961930033489354,9.40332762049896,104.92151699091,1.41235795415703e-20,2.33921786157258e-19
"TNFRSF13B",0.917448651714595,7.3262001984792,104.422720916761,1.68048482057016e-20,2.77093274858457e-19
"CDC37",-0.765074704018404,7.85339389755907,103.310445380261,2.47847597085918e-20,4.0686486070299e-19
"PARVG",1.04833987802023,7.46855112209597,103.280931963713,2.50420675952346e-20,4.08537139048346e-19
"PRSS23",-1.26136116018589,7.19855838250124,104.600850716908,2.51068646099792e-20,4.08537139048346e-19
"UQCRQ",-0.951468219013851,7.76936356694317,103.355320767133,2.52569851296377e-20,4.09185217602428e-19
"OCIAD2",-1.17109774008784,7.48323116336878,105.0291351012,2.78605566921329e-20,4.49402892729622e-19
"PRDX1",-1.28276102221323,8.09950575610159,105.285747547879,2.85265126871602e-20,4.58153082551361e-19
"RPSA",0.811609458492033,10.5164190837995,102.865098306685,2.89675625731059e-20,4.63231280802684e-19
"PDCD6",-0.846066709560635,7.33210332362834,102.28863001337,3.54582295956911e-20,5.64592411158859e-19
"PDIA4",-1.10774683483506,7.77020928020167,103.875948441367,3.77800705618083e-20,5.98991717026961e-19
"FGD2",1.1541201605012,7.50278645101524,102.320377225573,4.36205618441807e-20,6.88648018901747e-19
"MLF2",-0.850364184182931,7.28476309167797,101.601206605196,4.51466533744126e-20,7.09720694996062e-19
"PDPN",-1.543292643278,7.75103232458991,103.832151332712,4.77947732944212e-20,7.4817978448229e-19
"ARHGAP9",0.854610672918545,7.54857891328886,101.37588314913,4.88720672792265e-20,7.60861487187418e-19
"BANK1",1.1500866117134,8.33692482776943,102.100152269347,4.90150661557393e-20,7.60861487187418e-19
"ITGA3",-1.72294352070059,7.37618948183859,103.534171832171,5.29680710653615e-20,8.18798098552046e-19
"DDT",-0.836782149444108,7.73581319367261,101.01304225292,5.55344194514684e-20,8.54907452966588e-19
"ZNF417",0.809126124280766,9.41948433381283,100.731448470296,6.13308070705513e-20,9.40236753023741e-19
"NDUFS8",-0.965276991252628,7.30878712177928,100.27454867748,7.20637704039319e-20,1.10023287324521e-18
"XRCC2",0.886794074622107,9.44266757228979,99.9981465278226,7.94574743247181e-20,1.20814438419961e-18
"POLR2H",-0.771424900136361,7.45305192629006,99.6518615012702,8.98107313875885e-20,1.35999107529777e-18
"CCND1",-1.36289009687547,7.22373469786054,101.691329023327,9.05578428433947e-20,1.3619820728675e-18
"DAD1",-0.707840268721576,7.67895461186864,99.6247555474974,9.0676434500882e-20,1.3619820728675e-18
"LAMP1",-1.23907529337088,7.89837972118076,101.636365504293,9.48564359903217e-20,1.41902168356489e-18
"OCIAD1",-0.682224193952916,8.02521732820487,99.342655033267,1.0020150089343e-19,1.49296212174549e-18
"ADRM1",-0.824112549244117,7.63667585859807,98.9897592890309,1.13551777750716e-19,1.68510838182062e-18
"COX6A1",-0.897828180101498,8.10106384973148,98.9767613313597,1.14076396185678e-19,1.68614912290385e-18
"ANKRD44",0.921288134112031,7.47187297626774,98.8656774269418,1.18660850705339e-19,1.74695141316193e-18
"UBL5",-0.796246481786365,7.84264249885177,98.6724990738607,1.27080593311903e-19,1.86351383868443e-18
"SUPT7L",-1.07170875866484,11.0802918097569,98.4084272447123,1.3957438232244e-19,2.03866519061517e-18
"CLEC10A",0.770095600051835,8.64948668192444,98.2707671045785,1.46571527882405e-19,2.13247203311264e-18
"NIBAN2",-0.845905795627521,7.15445369429869,98.0320210866079,1.59556613447713e-19,2.31232435894928e-18
"DBI",-1.01797885942743,7.8863865123785,99.0705549267838,1.72520691188674e-19,2.49047379108942e-18
"FCF1",0.957683122425962,10.7246741816738,97.6952305309949,1.79872953087829e-19,2.58654517812344e-18
"WDFY4",1.08686400849386,7.18663744827597,97.6677929468413,1.8163885551408e-19,2.60185387628277e-18
"DVL1",-0.776851070227587,7.75683348354975,97.6163245310596,1.84998712828637e-19,2.63653691994706e-18
"SBDS",-1.07162036028991,7.42719759611177,99.0827247622122,1.85481438303553e-19,2.63653691994706e-18
"SLC3A2",-0.854554076018559,7.16440138622878,96.7467633642574,2.52258566469855e-19,3.57205832672963e-18
"LYL1",1.00456230712279,7.50082117107793,96.5105864954047,2.74465742345753e-19,3.87174108023857e-18
"ZNF845",0.80771860888675,8.21388402683631,95.9757007747465,3.32333818934936e-19,4.67029722821444e-18
"HSP90AA1",-0.916283481790153,7.91390309745548,96.273130710496,3.49943392284482e-19,4.89920749198275e-18
